"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_25","Early_InitAge_24","Early_InitAge_23","Early_InitAge_22","Early_InitAge_21","ForeRecr_101","ForeRecr_102","ForeRecr_103","ForeRecr_104","ForeRecr_105","ForeRecr_106","ForeRecr_107","ForeRecr_108","ForeRecr_109","ForeRecr_110","ForeRecr_111","ForeRecr_112","LnQ_base_Survey_2","Q_base_env_3","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_lcomp_flt_2_Survey","Curr_Var_Adj_agecomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Late_RecrDev_101","Late_RecrDev_102","Late_RecrDev_103","Late_RecrDev_104","Late_RecrDev_105","Late_RecrDev_106","Late_RecrDev_107","Late_RecrDev_108","Late_RecrDev_109","Late_RecrDev_110","Late_RecrDev_111","Late_RecrDev_112","ForeRecr_113","iteration","scenario"
5031190000,5067800000,5066070000,162004000,2012480000,0.480769,0.149614,305437000,1542900000,0.200343,314467000,1575310000,0.405575,0.196303,314525000,314525000,4.1536e-05,0.526648765003906,"needs_Hessian",-8.149,17.5285,100.598,100.975,0.9642,NA,NA,NA,0.2,20.0595,131.571,0.202812,0.102948,0.101507,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9031,0.65,0.8,0,0,-0.025411,0.261282,0.102798,-0.393611,-0.448389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.8721,-3,5.07695,15,-999,999,75.405,-4,5.28564,14,-99,99,0,25,0,25,211009000,2165.12,1.05612e-16,0,-55.197,1300.68,898.246,21.393,0,0,0,0.000696896,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.46666666666667,"em",FALSE,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"0.1_10"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.148763,246597000,1252480000,0.199092,253759000,1281700000,0.40619,0.19465,253816000,253816000,NA,0.382194222585684,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,100,-3,5.1,15,-999,999,75,-4,5.2,14,-99,99,0,25,0,25,126011000,621660000,621194000,0,459252,4352.04,1968.56,52.6166,0,14.5275,0,0.000701485,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0333333333333333,"om",FALSE,2,0.738302,0.681549,-1.0489,-1.84192,-1.30059,-2.34742,-1.71445,-0.717335,-0.0893183,0.152108,-1.1934,-0.916264,-0.376859,6,"0.1_10"
5258090000,5298010000,5296270000,168220000,2103240000,0.480769,0.145903,311503000,1612480000,0.194831,319863000,1665930000,0.408796,0.188739,320009000,320009000,4.62128e-06,0.301729335176842,"needs_Hessian",-11.0919,18.6692,100.471,100.593,0.9656,NA,NA,NA,0.2,23.5313,133.621,0.18941,0.0833354,0.0948358,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9408,0.65,0.8,0,0,0.0982906,-0.192325,-0.0948838,-0.557672,-0.626895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.684,-3,5.16591,15,-999,999,74.1521,-4,5.10567,14,-99,99,0,25,0,25,170501000,2177.26,3.74856e-16,0,-53.1856,1326.88,884.409,19.16,0,0,0,0.000707137,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.66666666666667,"em",FALSE,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"0.1_10"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.148763,246597000,1252480000,0.199092,253759000,1281700000,0.40619,0.19465,253816000,253816000,NA,0.466957871592339,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,100,-3,5.1,15,-999,999,75,-4,5.2,14,-99,99,0,25,0,25,122790000,615800000,615336000,0,457636,4363.22,1953.74,50.4034,0,8.25353,0,0.000701485,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.0581005,-0.696417,-0.629346,-0.490189,-0.891405,-2.08064,0.421293,-0.121832,0.0527668,0.600134,-1.80833,-0.699256,0.0427891,7,"0.1_10"
4784960000,4819710000,4818040000,156060000,1913980000,0.480769,0.149459,290175000,1467390000,0.200015,298572000,1502630000,0.406374,0.195423,298644000,298644000,5.975e-05,0.436837507523574,"needs_Hessian",-8.1641,17.3,100.269,100.849,0.9615,NA,NA,NA,0.2,15.0561,131.033,0.212642,0.108722,0.094159,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8658,0.65,0.8,0,0,0.358188,0.565283,-0.255084,-0.349561,-0.0979475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.207,-3,5.16636,15,-999,999,73.2016,-4,5.0429,14,-99,99,0,25,0,25,185994000,2182.08,3.19921e-16,0,-55.8319,1315.88,892.866,29.1622,0,0,0,0.000712551,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.66666666666667,"em",FALSE,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"0.1_10"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.148763,246597000,1252480000,0.199092,253759000,1281700000,0.40619,0.19465,253816000,253816000,NA,0.563067739423826,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,100,-3,5.1,15,-999,999,75,-4,5.2,14,-99,99,0,25,0,25,178989000,623505000,623032000,0,466773,4357.83,2023.99,64.2957,0,6.95673,0,0.000701485,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.0741075,-0.0424489,-1.50497,-1.1368,-0.673787,1.37485,-0.348912,-0.162717,-0.557707,-0.391465,-1.50258,-0.35119,0.0478879,8,"0.1_10"
5309270000,5347690000,5345870000,170836000,2123710000,0.480769,0.148316,319496000,1628180000,0.198474,328719000,1667330000,0.406381,0.193912,328798000,328798000,2.11209e-06,0.376388844417406,"needs_Hessian",-10.6296,18.3885,100.546,100.755,0.968,NA,NA,NA,0.2,19.0763,131.997,0.203468,0.10506,0.0943196,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9562,0.65,0.8,0,0,0.159274,-0.175017,0.803064,-0.495868,0.144947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.4752,-3,5.04651,15,-999,999,74.3483,-4,5.10855,14,-99,99,0,25,0,25,193938000,2244.27,6.29841e-17,0,-52.1446,1377.53,909.58,9.30372,0,0,0,0.000714484,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.38333333333333,"em",FALSE,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"0.1_10"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.148763,246597000,1252480000,0.199092,253759000,1281700000,0.40619,0.19465,253816000,253816000,NA,0.633706153989295,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,100,-3,5.1,15,-999,999,75,-4,5.2,14,-99,99,0,25,0,25,174380000,616680000,616216000,0,457367,4334.56,1921.18,40.0221,0,3.45117,0,0.000701485,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0333333333333333,"om",FALSE,2,0.554778,-0.542175,0.22446,-0.173866,-0.853954,-0.84123,0.940317,0.317366,0.147264,-0.376079,-0.484605,-0.692237,-0.660439,9,"0.1_10"
4615830000,4649980000,4648410000,148816000,1846330000,0.480769,0.148087,277432000,1415520000,0.198215,285528000,1447370000,0.405971,0.193943,285588000,285588000,1.44385e-06,0.515597411516455,"needs_Hessian",-4.263,15.986,100.561,100.901,0.9611,NA,NA,NA,0.2,19.2957,132.715,0.19863,0.0967826,0.103276,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8182,0.65,0.8,0,0,0.284749,-0.0556338,-0.153992,-0.435829,-0.543324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.8679,-3,4.92993,15,-999,999,75.3793,-4,5.27863,14,-99,99,0,25,0,25,233262000,2158.25,3.4804e-16,0,-58.1324,1366.65,826.033,23.6968,0,0,0,0.000712634,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.53333333333333,"em",FALSE,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.1_10"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.148763,246597000,1252480000,0.199092,253759000,1281700000,0.40619,0.19465,253816000,253816000,NA,0.539031090696296,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,100,-3,5.1,15,-999,999,75,-4,5.2,14,-99,99,0,25,0,25,173678000,616714000,616248000,0,460235,4353.83,1983.68,62.5329,0,7.43586,0,0.000701485,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.574815,-0.680831,-2.29567,-0.157387,-0.820432,-0.074993,-0.169746,-0.322399,0.252337,-1.18691,-0.606145,-0.38498,0.793438,10,"0.1_10"
4858290000,4893370000,4891710000,153731000,1943320000,0.480769,0.147623,290984000,1489880000,0.19757,299418000,1524610000,0.406188,0.193162,299485000,299485000,5.53997e-05,0.585971607293924,"needs_Hessian",-8.8171,17.4086,100.048,100.149,0.9592,NA,NA,NA,0.2,20.583,133.592,0.196646,0.113947,0.0923044,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8507,0.65,0.8,0,0,0.0925514,0.46354,0.189477,-0.388157,0.526156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.345,-3,5.11871,15,-999,999,75.711,-4,5.25365,14,-99,99,0,25,0,25,284950000,2144.31,3.41742e-16,0,-54.4301,1278.13,890.205,30.4008,0,0,0,0.000694793,0,0,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.41666666666667,"em",FALSE,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"0.1_10"
