"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","SD_young_Fem_GP_1","SD_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs_scalar_Fem_GP_1","Eggs_exp_len_Fem_GP_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1923","Early_RecrDev_1924","Early_RecrDev_1925","Early_RecrDev_1926","Early_RecrDev_1927","Early_RecrDev_1928","Early_RecrDev_1929","ForeRecr_2023","ForeRecr_2024","ForeRecr_2025","ForeRecr_2026","ForeRecr_2027","ForeRecr_2028","ForeRecr_2029","ForeRecr_2030","ForeRecr_2031","ForeRecr_2032","ForeRecr_2033","ForeRecr_2034","LnQ_base_WCGBTS_4","Q_base_env_5","Size_DblN_peak_North_1","Size_DblN_top_logit_North_1","Size_DblN_ascend_se_North_1","Size_DblN_descend_se_North_1","Size_DblN_start_logit_North_1","Size_DblN_end_logit_North_1","Size_DblN_peak_South_2","Size_DblN_top_logit_South_2","Size_DblN_ascend_se_South_2","Size_DblN_descend_se_South_2","Size_DblN_start_logit_South_2","Size_DblN_end_logit_South_2","Size_DblN_peak_WCGBTS_4","Size_DblN_top_logit_WCGBTS_4","Size_DblN_ascend_se_WCGBTS_4","Size_DblN_descend_se_WCGBTS_4","Size_DblN_start_logit_WCGBTS_4","Size_DblN_end_logit_WCGBTS_4","dead.B.._1","dead.B.._2","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_North","Curr_Var_Adj_lcomp_flt_2_South","Curr_Var_Adj_lcomp_flt_4_WCGBTS","Curr_Var_Adj_agecomp_flt_1_North","Curr_Var_Adj_agecomp_flt_2_South","Curr_Var_Adj_agecomp_flt_4_WCGBTS","version","RunTime","model_run","hessian","Niterations","ForeRecr_2035","ForeRecr_2036","ForeRecr_2037","ForeRecr_2038","ForeRecr_2039","ForeRecr_2040","ForeRecr_2041","ForeRecr_2042","ForeRecr_2043","ForeRecr_2044","ForeRecr_2045","ForeRecr_2046","iteration","scenario"
51.3898,65707.7,65118.3,21255.2,12.8475,0.296875,0.150461,3375.3,13.0188,0.14901,3375.86,13.2,0.303306,0.147493,3376.05,3376.05,0.000197273,0.226766790296907,"needs_Hessian",1921.55,1978.64,2022.15,2022.61,0.9715,NA,NA,NA,0.153707,8.62322,47.4337,0.196226,1.40072,4.79498,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.96436,0.8,1,0,0,-0.00890367,-0.0103117,-0.011926,-0.0137703,-0.0158702,-0.0182467,-0.0209244,-0.0239224,-0.027255,-0.0309313,-0.0349529,-0.0393193,-0.0440352,-0.0491486,-0.0547383,-0.0608892,-0.0676438,-0.0747581,-0.0820387,-0.0898767,-0.0983187,-0.107509,-0.117575,-0.128589,-0.140662,0,0,0,0,0,0,0,0,0,0,0,0,-8.75889,1,68.6486,-15,5.56903,20,-999,-999,58.6892,-15,6.15131,20,-999,-999,55.4951,-15,5.90461,20,-999,-999,1455.27,1311.86,2218.21,0.00271727,0,-72.7562,1246.69,1014.29,29.9402,0,0,0.0453964,0.00224141,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.25,"em",FALSE,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.290345535110122,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.9855,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1372.64,641.081,210142000,210122000,0,5431.84,1480.44,12086.5,79.054,2.64531e-31,11.3458,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.998924,-1.0773,-1.84348,-1.86899,-0.892626,-1.99829,-2.13854,-1.32568,0.644918,-1.40421,-0.126226,-0.342439,56,"0.1_10"
57.4739,68607.2,68142.3,15680.4,14.3685,0.296875,0.135076,3036.95,14.56,0.133727,3037.62,14.8617,0.30492,0.131638,3038.02,3038.02,0.00128474,0.185912214065863,"needs_Hessian",1917.43,1975.5,2022.02,2023,0.9742,NA,NA,NA,0.130533,8.75478,47.9345,0.189821,1.58192,5.01039,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.66016,0.8,1,0,0,-0.0149132,-0.0168742,-0.0190688,-0.0215166,-0.0242354,-0.0272495,-0.0305653,-0.0341946,-0.0381409,-0.0424012,-0.0469666,-0.0518249,-0.0569777,-0.0621707,-0.0674814,-0.0731562,-0.0792132,-0.0856386,-0.0923093,-0.0993478,-0.106754,-0.114641,-0.123115,-0.132259,-0.142234,0,0,0,0,0,0,0,0,0,0,0,0,-8.69219,1,60.7525,-15,5.31017,20,-999,-999,51.9905,-15,5.96249,20,-999,-999,49.2843,-15,5.68895,20,-999,-999,1181.34,1256.89,2340.02,0.000284774,0,-67.9656,1261.22,1123.9,22.5143,3.16029e-31,0,0.343194,0.000788507,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.36666666666667,"em",FALSE,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.222286250627551,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.62737,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1136.92,487.65,199769000,199752000,0,4342.11,1415.12,11330,62.6184,2.64531e-31,8.65484,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-1.59955,-0.522033,-2.50376,-0.826783,-0.100167,-0.666269,-1.58711,-1.16592,0.0977444,1.57232,-0.440736,-0.71971,57,"0.1_10"
53.9194,66511.4,65958.5,17304.2,13.4798,0.296875,0.140081,3108.75,13.6596,0.138703,3109.33,13.8857,0.303931,0.136994,3109.59,3109.59,0.00690698,0.20888956479486,"needs_Hessian",1915.24,1978.7,2022.26,2022.83,0.9574,NA,NA,NA,0.138288,9.3615,47.5527,0.190743,1.26972,4.94699,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.75871,0.8,1,0,0,-0.0194535,-0.022167,-0.0252241,-0.0286564,-0.0324926,-0.0367598,-0.0414847,-0.0466838,-0.0523668,-0.0585332,-0.0651749,-0.0718925,-0.0788726,-0.0862721,-0.0941847,-0.102697,-0.111838,-0.121596,-0.131725,-0.142483,-0.153743,-0.165534,-0.177825,-0.190502,-0.203504,0,0,0,0,0,0,0,0,0,0,0,0,-9.39692,1,64.0893,-15,5.44702,20,-999,-999,54.2223,-15,6.00134,20,-999,-999,50.3075,-15,5.71234,20,-999,-999,1637.17,1307.57,2261.53,8.53131e-05,0,-79.9592,1242.15,1065.31,33.821,0,0,0.20628,0.00110031,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.71666666666667,"em",FALSE,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.470517102132582,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.34495,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,2139.46,1002.51,215027000,215007000,0,6177.74,1462.03,12209.9,66.0059,2.64531e-31,7.03636,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.980298,-1.24705,-2.14155,0.666907,-0.353922,-1.1975,-1.22018,-1.17808,-0.688269,-0.930513,0.658018,-0.563083,58,"0.1_10"
50.7969,65631.9,64918,23474.1,12.6992,0.296875,0.153904,3500.57,12.8686,0.152431,3500.9,12.9312,0.301156,0.151891,3500.92,3500.92,0.00102962,0.350631633032724,"needs_Hessian",1916.67,1977.35,2022,2022.93,0.965,NA,NA,NA,0.162667,9.4049,47.7589,0.186941,1.25093,4.99624,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,10.0637,0.8,1,0,0,-0.0128982,-0.0150485,-0.0175288,-0.0203793,-0.0236379,-0.0273459,-0.0315417,-0.0362573,-0.0415174,-0.0473365,-0.0537188,-0.0606626,-0.0680136,-0.0755885,-0.0838147,-0.0928037,-0.102609,-0.113246,-0.124544,-0.136726,-0.14974,-0.163665,-0.178515,-0.19419,-0.210594,0,0,0,0,0,0,0,0,0,0,0,0,-9.10415,1,62.1543,-15,5.32432,20,-999,-999,55.8034,-15,6.01888,20,-999,-999,55.9452,-15,5.91553,20,-999,-999,2432.22,2023.67,2203.28,0.000118495,0,-77.1451,1235.43,1016.6,28.3867,0,0,0.00702788,0.00162579,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.75,"em",FALSE,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.250701765874315,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.27712,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1301.83,553.258,213474000,213456000,0,4113.42,1430.47,11838.5,62.0226,2.64531e-31,6.15184,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-2.11099,-0.978026,1.58799,-0.901817,0.245804,0.530146,0.171662,-1.18833,-0.85769,0.273592,-0.527935,-0.826802,59,"0.1_10"
31.9581,41437.9,41000.1,14665.6,7.98954,0.296875,0.154217,2211.51,8.09606,0.152745,2211.84,8.1893,0.302735,0.151471,2211.93,2211.93,0.000542156,0.272801887471408,"needs_Hessian",1905.18,1972.38,2022,2022.09,0.9364,NA,NA,NA,0.160502,9.2673,47.4826,0.187847,1.37916,5.06075,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.59326,0.8,1,0,0,-0.0159011,-0.0183826,-0.0211864,-0.024365,-0.0279493,-0.0319694,-0.0364441,-0.0413862,-0.0467961,-0.0526599,-0.0589509,-0.0656355,-0.0726933,-0.0801489,-0.0880837,-0.0965581,-0.105556,-0.114994,-0.124344,-0.134054,-0.143803,-0.15361,-0.163439,-0.173206,-0.183039,0,0,0,0,0,0,0,0,0,0,0,0,-8.86459,1,64.8294,-15,5.43718,20,-999,-999,59.1236,-15,6.17057,20,-999,-999,51.9611,-15,5.73251,20,-999,-999,1282.54,1043.05,2346.94,4.67583e-05,0,-77.4263,1265.52,1132.74,26.0883,0,0,0.0130853,0.00144163,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.63333333333333,"em",FALSE,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.234066749612555,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.87579,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1027.33,492.16,194097000,194080000,0,4056.88,1459.33,11514.6,77.3839,2.64531e-31,7.67311,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,0.228948,0.0505614,0.49347,-1.37917,-1.39406,-1.71094,-1.22045,-1.62198,0.316198,1.16356,-0.826681,-1.42033,60,"0.1_10"
41.3287,52413.9,51970.5,16482,10.3322,0.296875,0.150551,2674.14,10.4699,0.149086,2674.54,10.5941,0.302817,0.14778,2674.65,2674.65,0.000474735,0.199389770304897,"needs_Hessian",1916.07,1974.18,2022.2,2022.8,0.9672,NA,NA,NA,0.151827,8.37074,47.3932,0.199138,1.3951,4.9936,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.71003,0.8,1,0,0,-0.0104636,-0.0120938,-0.0139579,-0.0160823,-0.018493,-0.0212161,-0.0242728,-0.0276813,-0.031453,-0.0355916,-0.0400902,-0.044937,-0.0497579,-0.0548463,-0.0602924,-0.0661489,-0.0724192,-0.0790625,-0.0859256,-0.0930303,-0.100342,-0.107941,-0.115883,-0.124203,-0.133067,0,0,0,0,0,0,0,0,0,0,0,0,-8.88991,1,65.2281,-15,5.50592,20,-999,-999,55.7022,-15,6.06641,20,-999,-999,50.9738,-15,5.71848,20,-999,-999,1013.6,998.682,2346.76,3.05318e-05,0,-70.825,1222.72,1169.68,25.1267,0,0,0.0581427,0.00127768,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.56666666666667,"em",FALSE,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.381204025058389,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.82764,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1476.51,809.934,200330000,200313000,0,4381.93,1432.78,11397.6,72.0437,2.64531e-31,5.62979,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-0.10197,0.133649,-0.699857,-1.04365,-2.10527,-0.298597,-0.899282,-0.654843,-0.183419,-0.97268,-1.3985,0.978728,61,"0.1_10"
35.0052,45016.3,44558.3,15703.7,8.7513,0.296875,0.151155,2345.01,8.86799,0.149698,2345.18,8.8881,0.300539,0.149449,2345.18,2345.18,0.000304458,0.32462319883903,"needs_Hessian",1917.39,1971.85,2022.05,2022.88,0.9653,NA,NA,NA,0.160518,9.16497,47.7126,0.188951,1.12311,5.01839,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.66165,0.8,1,0,0,-0.00678272,-0.00790023,-0.0091871,-0.0106632,-0.0123494,-0.014265,-0.0164266,-0.0188483,-0.0215383,-0.024497,-0.0277172,-0.0311866,-0.0348946,-0.0386552,-0.0425347,-0.0466749,-0.0510531,-0.0556044,-0.0602011,-0.0647729,-0.0693214,-0.0739545,-0.0787769,-0.0838928,-0.0895838,0,0,0,0,0,0,0,0,0,0,0,0,-8.76754,1,62.0078,-15,5.29325,20,-999,-999,52.7931,-15,5.89251,20,-999,-999,54.4246,-15,5.82128,20,-999,-999,1709.29,1421.07,2303.37,3.43067e-05,0,-63.565,1267.83,1065.62,33.4752,0,0,0.0130344,0.00130803,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.83333333333333,"em",FALSE,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.319636347761552,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.9467,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1247.54,659.937,194911000,194893000,0,4771.63,1487.39,11611.9,81.7006,2.64531e-31,5.83378,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,0.836188,-1.72834,-1.1463,0.39521,-0.279334,-0.308883,0.0388492,-0.220131,-0.286287,-0.0938493,-2.13486,1.28031,62,"0.1_10"
44.352,57083.1,56526,20212,11.088,0.296875,0.153139,3007.25,11.2358,0.151668,3007.65,11.3458,0.302324,0.150585,3007.74,3007.74,0.00179924,0.56504329004329,"needs_Hessian",1919.57,1971.32,2022.04,2022.97,0.9641,NA,NA,NA,0.162065,8.64915,47.7726,0.193735,1.49543,4.75765,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.91403,0.8,1,0,0,-0.00818463,-0.00955185,-0.0111303,-0.0129461,-0.0150264,-0.0173981,-0.0200848,-0.023108,-0.0264835,-0.0302193,-0.0343151,-0.0387642,-0.0435665,-0.0487553,-0.0544047,-0.0603508,-0.0664669,-0.0729974,-0.0798294,-0.0869885,-0.0944842,-0.102438,-0.110975,-0.120218,-0.130428,0,0,0,0,0,0,0,0,0,0,0,0,-9.33008,1,67.4112,-15,5.54278,20,-999,-999,57.1196,-15,6.10547,20,-999,-999,52.7769,-15,5.76474,20,-999,-999,3233.62,2882.82,2221.85,2.30747e-05,0,-74.3546,1228.4,1031.61,36.1841,1.98158e-31,0,0.00851565,0.00168657,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.68333333333333,"em",FALSE,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.372108353524109,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.39098,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1709.19,795.397,211339000,211321000,0,4278.51,1453.89,11945,76.2189,2.64531e-31,5.88605,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.452711,0.138037,1.40312,0.538281,-0.875558,-0.821546,-1.20027,-0.386818,-0.564325,-0.305615,-2.36843,-0.486281,63,"0.1_10"
54.2396,66527.3,66046.4,18276.8,13.5599,0.296875,0.143615,3181.05,13.7407,0.142193,3181.5,13.8899,0.302579,0.141033,3181.62,3181.62,0.00427193,0.236576228438263,"needs_Hessian",1913.08,1976.29,2022.45,2022.73,0.9652,NA,NA,NA,0.143786,8.11848,47.8811,0.198853,1.36511,4.89651,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.81339,0.8,1,0,0,-0.0170476,-0.0195399,-0.0223653,-0.0255572,-0.0291474,-0.0331704,-0.0376486,-0.0426022,-0.048041,-0.0536019,-0.0595185,-0.0657864,-0.0723839,-0.0793344,-0.086719,-0.0946083,-0.10301,-0.11188,-0.120956,-0.130481,-0.140358,-0.150672,-0.161473,-0.172767,-0.184702,0,0,0,0,0,0,0,0,0,0,0,0,-9.13688,1,59.7397,-15,5.25448,20,-999,-999,50.2749,-15,5.83603,20,-999,-999,49.612,-15,5.67961,20,-999,-999,1531.58,1503.65,2269.03,0.000283476,0,-75.2532,1253.12,1060.52,30.5138,0,0,0.133414,0.000725896,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.98333333333333,"em",FALSE,862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.356820116560802,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.0171,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1443.04,737.381,214055000,214037000,0,4861.76,1438.1,11558,67.4568,2.64531e-31,6.86034,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-2.50752,-0.981606,0.0719892,-0.497737,0.15917,0.151043,0.759813,-0.277921,0.573663,1.59489,-0.846224,-1.38744,64,"0.1_10"
