"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","SD_young_Fem_GP_1","SD_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs_scalar_Fem_GP_1","Eggs_exp_len_Fem_GP_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1923","Early_RecrDev_1924","Early_RecrDev_1925","Early_RecrDev_1926","Early_RecrDev_1927","Early_RecrDev_1928","Early_RecrDev_1929","ForeRecr_2023","ForeRecr_2024","ForeRecr_2025","ForeRecr_2026","ForeRecr_2027","ForeRecr_2028","ForeRecr_2029","ForeRecr_2030","ForeRecr_2031","ForeRecr_2032","ForeRecr_2033","ForeRecr_2034","LnQ_base_WCGBTS_4","Q_base_env_5","Size_DblN_peak_North_1","Size_DblN_top_logit_North_1","Size_DblN_ascend_se_North_1","Size_DblN_descend_se_North_1","Size_DblN_start_logit_North_1","Size_DblN_end_logit_North_1","Size_DblN_peak_South_2","Size_DblN_top_logit_South_2","Size_DblN_ascend_se_South_2","Size_DblN_descend_se_South_2","Size_DblN_start_logit_South_2","Size_DblN_end_logit_South_2","Size_DblN_peak_WCGBTS_4","Size_DblN_top_logit_WCGBTS_4","Size_DblN_ascend_se_WCGBTS_4","Size_DblN_descend_se_WCGBTS_4","Size_DblN_start_logit_WCGBTS_4","Size_DblN_end_logit_WCGBTS_4","dead.B.._1","dead.B.._2","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_North","Curr_Var_Adj_lcomp_flt_2_South","Curr_Var_Adj_lcomp_flt_4_WCGBTS","Curr_Var_Adj_agecomp_flt_1_North","Curr_Var_Adj_agecomp_flt_2_South","Curr_Var_Adj_agecomp_flt_4_WCGBTS","version","RunTime","model_run","hessian","Niterations","ForeRecr_2035","ForeRecr_2036","ForeRecr_2037","ForeRecr_2038","ForeRecr_2039","ForeRecr_2040","ForeRecr_2041","ForeRecr_2042","ForeRecr_2043","ForeRecr_2044","ForeRecr_2045","ForeRecr_2046","iteration","scenario"
44.7229,57388.9,56837.2,19968.1,11.1807,0.296875,0.152578,3007.58,11.3298,0.15111,3007.99,11.4476,0.302468,0.149963,3008.09,3008.09,0.0009417,0.572545608625559,"needs_Hessian",1917.59,1972.52,2022.02,2022.97,0.9652,NA,NA,NA,0.16067,8.64954,47.7741,0.193581,1.50339,4.75804,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.90189,0.8,1,0,0,-0.00797572,-0.00929607,-0.0108188,-0.0125682,-0.0145705,-0.0168511,-0.019432,-0.022334,-0.025572,-0.0291538,-0.0330799,-0.0373447,-0.041949,-0.046763,-0.0517321,-0.057119,-0.0629337,-0.0691542,-0.0756802,-0.0825352,-0.0897286,-0.0973674,-0.105564,-0.114435,-0.124227,0,0,0,0,0,0,0,0,0,0,0,0,-9.32864,1,67.3544,-15,5.54068,20,-999,-999,57.1669,-15,6.10483,20,-999,-999,52.7384,-15,5.76283,20,-999,-999,3233.62,2882.82,2220.01,2.42548e-05,0,-75.2161,1226.84,1031.99,36.3733,0,0,0.0125432,0.00167781,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.16666666666667,"em",FALSE,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.372108353524109,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.39098,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1709.19,795.397,211339000,211321000,0,4278.51,1453.89,11945,76.2189,2.64531e-31,5.88605,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.452711,0.138037,1.40312,0.538281,-0.875558,-0.821546,-1.20027,-0.386818,-0.564325,-0.305615,-2.36843,-0.486281,63,"0.1_10"
53.2806,65158.8,64695.5,17499.3,13.3202,0.296875,0.142856,3093.06,13.4978,0.14144,3093.52,13.6569,0.302801,0.140186,3093.65,3093.65,0.00851392,0.253630777431185,"needs_Hessian",1917.35,1977.82,2022.01,2022.95,0.9672,NA,NA,NA,0.142084,8.13777,47.869,0.198805,1.36199,4.89543,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.76992,0.8,1,0,0,-0.0116086,-0.0132939,-0.0152042,-0.0173626,-0.0197908,-0.0225145,-0.0255487,-0.0289092,-0.0326042,-0.0366344,-0.0409919,-0.0456636,-0.0506435,-0.0556859,-0.0609231,-0.0665528,-0.0725931,-0.0790283,-0.0857476,-0.0928407,-0.100293,-0.108166,-0.116505,-0.125335,-0.1348,0,0,0,0,0,0,0,0,0,0,0,0,-9.13888,1,59.8117,-15,5.2568,20,-999,-999,50.4963,-15,5.84644,20,-999,-999,49.5698,-15,5.67801,20,-999,-999,1531.58,1503.65,2262.57,0.000295587,0,-80.0114,1251.95,1059.5,30.9801,0,0,0.153991,0.00072991,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.9,"em",FALSE,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.356820116560802,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.0171,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1443.04,737.381,214055000,214037000,0,4861.76,1438.1,11558,67.4568,2.64531e-31,6.86034,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-2.50752,-0.981606,0.0719892,-0.497737,0.15917,0.151043,0.759813,-0.277921,0.573663,1.59489,-0.846224,-1.38744,64,"0.1_10"
61.7847,73989.1,73401.2,18110.6,15.4462,0.296875,0.139327,3425.08,15.6521,0.13795,3425.65,15.8732,0.303354,0.13649,3425.86,3425.86,0.00166655,0.251162504633024,"needs_Hessian",1927.4,1982.4,2022.88,2022.98,0.9734,NA,NA,NA,0.136956,9.56584,48.284,0.184584,0.895207,5.17915,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.80425,0.8,1,0,0,-0.0114666,-0.0130567,-0.0148478,-0.0168586,-0.0191156,-0.0216211,-0.0244004,-0.0274635,-0.0308184,-0.0344674,-0.0384082,-0.0426368,-0.0471582,-0.0520083,-0.0572638,-0.0629963,-0.069246,-0.0760318,-0.0832907,-0.0911338,-0.099579,-0.108717,-0.118633,-0.128808,-0.139489,0,0,0,0,0,0,0,0,0,0,0,0,-8.92606,1,58.291,-15,5.15371,20,-999,-999,52.0144,-15,5.87638,20,-999,-999,51.8146,-15,5.77837,20,-999,-999,2320.82,1807.62,2239.8,7.22753e-05,0,-79.0167,1276.1,1008.05,34.4436,0,0,0.226828,0.000850376,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",5.95,"em",FALSE,2638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.470200598083513,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.96687,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1933.24,981.528,215415000,215397000,0,4737.51,1447.12,11733.3,85.3406,2.64531e-31,9.48702,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-1.30016,-1.8912,-0.854803,-0.494934,1.14873,0.18002,-0.859636,-0.733433,-0.0922429,-2.38491,-1.73953,-1.17481,65,"0.1_10"
47.02,57502.2,57046.4,16114.4,11.755,0.296875,0.14356,2769.19,11.9117,0.142148,2769.54,12.0194,0.302146,0.141187,2769.61,2769.61,0.00683707,0.367762654189706,"needs_Hessian",1906.65,1976.75,2022.11,2022.21,0.9677,NA,NA,NA,0.146083,8.76016,48.2039,0.189727,1.17152,4.99265,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.68747,0.8,1,0,0,-0.0396641,-0.0453832,-0.0517084,-0.0585409,-0.0661137,-0.0744599,-0.0836005,-0.0935354,-0.104245,-0.115687,-0.127797,-0.140507,-0.153783,-0.167678,-0.182364,-0.197984,-0.21456,-0.232015,-0.24919,-0.267707,-0.286825,-0.306638,-0.327146,-0.348211,-0.369889,0,0,0,0,0,0,0,0,0,0,0,0,-9.20807,1,59.0725,-15,5.2048,20,-999,-999,50.595,-15,5.81472,20,-999,-999,48.9319,-15,5.58301,20,-999,-999,2250.42,1835.24,2293.88,0.000128257,0,-74.2916,1320.23,1022.54,25.2945,0,0,0.108307,0.000655589,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.95,"em",FALSE,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.451173247768101,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.10565,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1711.58,925.598,202790000,202772000,0,4887.84,1438.11,11807.2,70.9923,2.64531e-31,1.60296,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,0.756615,-0.6602,0.151357,-0.853431,-0.540487,0.156626,0.0841524,0.320689,-0.639054,-0.244681,-0.656839,-0.346498,66,"0.1_10"
45.9627,64071.1,63231.7,29122.8,11.4907,0.296875,0.168024,3827.86,11.6439,0.166451,3828.11,11.6618,0.300365,0.166268,3828.12,3828.12,0.00084522,0.439893652896805,"needs_Hessian",1933.74,1975.65,2022.11,2022.23,0.96,NA,NA,NA,0.178297,9.17382,46.4353,0.203355,0.920061,5.14196,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,10.2793,0.8,1,0,0,0.000408576,0.000485332,0.000575994,0.000682125,0.0008069,0.000951671,0.00111963,0.0013124,0.00153286,0.00178231,0.0020613,0.00237113,0.00271135,0.00308539,0.00350133,0.00396651,0.00448697,0.00506746,0.00571559,0.00643589,0.00725622,0.00822182,0.00940342,0.0109109,0.0129112,0,0,0,0,0,0,0,0,0,0,0,0,-9.1966,1,64.7601,-15,5.36282,20,-999,-999,61.4318,-15,6.20977,20,-999,-999,54.0921,-15,5.78897,20,-999,-999,2630.9,2130.21,2160.74,1.26838e-05,0,-77.5345,1229.28,979.967,29.0127,1.60841e-31,0,0.015736,0.00175797,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.88333333333333,"em",FALSE,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.523364547180931,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.2737,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,2321.03,1117.64,221851000,221833000,0,4342.01,1466.59,12047.3,64.2977,2.64531e-31,5.5503,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-0.935242,0.54274,-0.328445,-1.49252,-0.209519,-1.8286,0.13067,-0.595458,-1.18115,-1.17879,-0.992736,-0.257582,67,"0.1_10"
60.5319,72332.7,71851.2,16516.7,15.133,0.296875,0.137906,3279.48,15.3347,0.136531,3280.12,15.6005,0.304116,0.134745,3280.42,3280.42,0.00333943,0.22638972178306,"needs_Hessian",1914.2,1977.29,2022.27,2022.72,0.9756,NA,NA,NA,0.130207,8.75183,47.7997,0.191562,1.23376,5.19651,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.71212,0.8,1,0,0,-0.0211374,-0.0238972,-0.0269817,-0.0304176,-0.0342313,-0.0384396,-0.0430646,-0.0481161,-0.0535968,-0.0594995,-0.0654264,-0.0715679,-0.0780011,-0.0847482,-0.0918761,-0.0994379,-0.107431,-0.115813,-0.124322,-0.133211,-0.142372,-0.151887,-0.1618,-0.1721,-0.18285,0,0,0,0,0,0,0,0,0,0,0,0,-9.07966,1,59.443,-15,5.23593,20,-999,-999,53.036,-15,5.95951,20,-999,-999,49.5666,-15,5.66496,20,-999,-999,2095.76,1598.05,2247.77,0.000341733,0,-68.9132,1224.65,1060.47,31.2063,0,0,0.34991,0.000759892,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.7,"em",FALSE,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.252375963154563,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.07744,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1007.64,521.36,209972000,209953000,0,5990.66,1469.08,11504.6,58.5038,2.64531e-31,5.86697,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.200197,0.0422889,-0.451488,-1.02934,-0.674985,-1.4374,-0.551207,0.401844,-0.338938,-2.6863,-0.315329,0.105517,68,"0.1_10"
53.8055,67732.6,67124.8,20005.3,13.4514,0.296875,0.1474,3377.92,13.6307,0.14597,3378.58,13.87,0.304169,0.144089,3378.9,3378.9,0.00216141,0.403324938900298,"needs_Hessian",1923.36,1974.11,2022.26,2022.37,0.9641,NA,NA,NA,0.147409,9.11216,47.4984,0.193563,1.31532,4.91428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.90375,0.8,1,0,0,-0.00276172,-0.00318091,-0.00365907,-0.00420273,-0.00482006,-0.00551627,-0.00629761,-0.00716936,-0.00813534,-0.00919728,-0.0103549,-0.0116054,-0.0129522,-0.0143983,-0.0159647,-0.0176646,-0.0194995,-0.0214605,-0.0235301,-0.0255394,-0.0275394,-0.0296539,-0.0319326,-0.034429,-0.037244,0,0,0,0,0,0,0,0,0,0,0,0,-8.83253,1,67.4089,-15,5.53077,20,-999,-999,58.1939,-15,6.13673,20,-999,-999,54.5548,-15,5.85499,20,-999,-999,3087.15,2519.67,2139.21,0.000138965,0,-79.1133,1239.32,944.592,34.308,0,0,0.0951666,0.00192771,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.71666666666667,"em",FALSE,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.36273765088512,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.04611,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1765.67,845.032,215684000,215664000,0,6207.07,1468.39,12237.1,85.1224,2.64531e-31,5.32738,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.756235,-0.226276,0.0254845,-0.498368,0.0686587,-1.77894,0.11388,-1.15887,-0.265669,-1.67681,0.308116,-1.51002,69,"0.1_10"
38.6203,50351.8,49824,18299.8,9.65507,0.296875,0.154313,2689.22,9.7838,0.152831,2689.43,9.81003,0.300637,0.152531,2689.43,2689.43,0.00167463,0.226259247079904,"needs_Hessian",1910.45,1973.66,2022.25,2022.39,0.9647,NA,NA,NA,0.162775,9.02144,47.442,0.192251,1.34868,4.96016,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.81465,0.8,1,0,0,-0.0201668,-0.0235039,-0.0273431,-0.0317408,-0.0367525,-0.0424308,-0.0486289,-0.0553402,-0.0627131,-0.0707359,-0.0793802,-0.0886077,-0.0983989,-0.108803,-0.119954,-0.131963,-0.144844,-0.158536,-0.172489,-0.187261,-0.2026,-0.218654,-0.235492,-0.253061,-0.271461,0,0,0,0,0,0,0,0,0,0,0,0,-8.97549,1,66.5383,-15,5.49961,20,-999,-999,55.9909,-15,6.01777,20,-999,-999,53.5196,-15,5.82827,20,-999,-999,1401.63,1097.93,2397.13,1.80944e-05,0,-69.56,1284.38,1153.59,28.7082,0,0,0.0067759,0.0016312,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.55,"em",FALSE,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.38940257132255,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.06514,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,1818.31,838.501,201658000,201640000,0,4513.91,1445.92,11356.7,71.2293,2.64531e-31,3.6792,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0,"om",FALSE,2,-1.6802,0.383685,0.0475452,-0.421978,-0.80747,-0.280707,-0.784471,-0.639857,-0.393799,-1.10005,-0.580686,-0.865904,70,"0.1_10"
37.5884,49829.8,49256.4,19961.5,9.39711,0.296875,0.158397,2770.56,9.52241,0.156905,2770.91,9.60954,0.302173,0.155877,2770.98,2770.98,0.000243763,0.165037351949006,"needs_Hessian",1917.29,1971.58,2022.02,2022.82,0.9693,NA,NA,NA,0.171482,9.15049,47.6127,0.192657,1.02564,4.78956,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.90156,0.8,1,0,0,-0.00560446,-0.00660023,-0.00776014,-0.00910613,-0.010663,-0.0124515,-0.0144942,-0.0168105,-0.0194154,-0.0223172,-0.0255166,-0.0290083,-0.0327872,-0.0366487,-0.0407128,-0.0450871,-0.0497454,-0.0546174,-0.0595632,-0.0644772,-0.0692895,-0.0740099,-0.0786557,-0.0832874,-0.0882256,0,0,0,0,0,0,0,0,0,0,0,0,-8.81377,1,67.5006,-15,5.48771,20,-999,-999,60.2867,-15,6.1756,20,-999,-999,56.4394,-15,5.94341,20,-999,-999,1006.59,848.755,2172.5,0.000821163,0,-71.3111,1237.92,983.836,22.0484,0,0,0.00133581,0.0023294,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",1.28333333333333,"em",FALSE,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"0.1_10"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.27872656232947,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.0926,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,916.44,588.107,202443000,202425000,0,4658.06,1463.74,11738.7,61.3918,2.64531e-31,7.98567,0.157426,0.000925884,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.118945,-0.195643,-0.104473,-0.512317,-2.1175,1.19687,2.00246,-1.24957,-0.210352,-1.74551,-0.569233,0.861904,71,"0.1_10"
